Red: Red de Vigilancia y Control de la Contaminación Atmosférica
Estación: 46250049-València-Conselleria Meteo.
	
FECHA	HORA	Veloc.	Direc.	Temp.	H.Rel.	Pres.	R.Sol.	Precip.	Veloc.máx.
19/01/2022	05	3,9	315	3,7	50	1019	2	0	7,6
19/01/2022	06	2,9	313	4,1	47	1019	2	0	6,1
19/01/2022	07	3,4	316	3,9	47	1019	2	0	6,9
19/01/2022	08	4	319	4,1	48	1019	23	0	7,1
19/01/2022	09	4,5	316	5,1	49	1019	109	0	8,3
19/01/2022	10	0,3	287	6,6	45	1020	175	0	2,8
19/01/2022	11	0,1	282	8,5	44	1020	243	0	1
19/01/2022	12	0,1	286	10,8	43	1019	268	0	0,2
19/01/2022	13	0,1	222	13,4	46	1018	490	0	0,7
19/01/2022	14	0,3	134	13,5	49	1017	507	0	1,7
19/01/2022	15	0,4	137	13,4	49	1016	394	0	2,4
19/01/2022	16	1,2	145	12,5	52	1016	240	0	3
19/01/2022	17	0,7	145	11,9	54	1016	72	0	2,1
19/01/2022	18	0,2	151	10,4	60	1016	3	0	0,6
19/01/2022	19	0,1	28	9,9	65	1017	1	0	0,1
19/01/2022	20	0,3	244	9,1	67	1017	1	0	1,2
19/01/2022	21	1,1	319	7,6	72	1017	1	0	2,6
19/01/2022	22	0,6	327	7,2	74	1017	1	0	2
19/01/2022	23	0,6	296	5,8	78	1017	1	0	2,5
20/01/2022	00	2,4	311	5	80	1017	1	0	4,9
20/01/2022	01	2,8	316	4,9	79	1016	1	0	4,9
20/01/2022	02	2,3	312	4,5	80	1016	1	0	5,1
20/01/2022	03	2,2	307	4,2	79	1016	1	0	5,4
20/01/2022	04	3,9	311	4,2	76	1016	1	0	7,1
20/01/2022	05	3,4	315	4,4	72	1015	1	0	6,9
20/01/2022	06	2,6	312	4	70	1015	1	0	5,6
20/01/2022	07	1,4	307	3,6	70	1016	2	0	4
20/01/2022	08	0,3	306	3,6	70	1016	15	0	2,2
20/01/2022	09	0,6	307	4,1	68	1016	58	0	3
20/01/2022	10	0,7	297	6,4	61	1017	273	0	3,2
20/01/2022	11	0,1	282	10,6	50	1017	470	0	0,7
20/01/2022	12	0,1	278	12,5	49	1016	424	0	0,2
20/01/2022	13	0,1	120	13,2	46	1015	534	0	0,8
20/01/2022	14	0,2	145	13,8	45	1014	489	0	0,9
20/01/2022	15	1,3	140	12,3	50	1013	366	0	3,4
20/01/2022	16	0,9	146	12,4	52	1012	220	0	2,6
20/01/2022	17	0,1	155	12	55	1012	64	0	0,2
20/01/2022	18	0,4	135	10,5	61	1013	3	0	0,7
20/01/2022	19	0,2	156	10	63	1013	1	0	0,4
20/01/2022	20	0,2	232	9	70	1013	1	0	0,5
20/01/2022	21	1,5	314	8,2	70	1013	1	0	3,4
20/01/2022	22	1,4	309	7,1	70	1013	1	0	3,5
20/01/2022	23	1,7	304	5,7	76	1013	1	0	4,4
21/01/2022	00	1,9	302	5,3	76	1013	1	0	4,4
21/01/2022	01	2,5	308	4,9	78	1012	1	0	5,2
21/01/2022	02	3,2	309	5	75	1012	1	0	5,4
21/01/2022	03	1,8	290	4	77	1012	1	0	4,7
21/01/2022	04	2,2	291	4,4	74	1011	1	0	4,9
21/01/2022	05	1,9	295	4,3	71	1011	1	0	4,5
21/01/2022	06	0,7	276	4	71	1011	1	0	2,6
21/01/2022	07	1,6	270	4,3	69	1012	2	0	4
21/01/2022	08	1,2	288	4,1	70	1012	45	0	3,7
21/01/2022	09	1,2	297	5,4	64	1012	213	0	4,2
21/01/2022	10	1,6	306	7,4	56	1013	382	0	5,7
21/01/2022	11	0,3	301	10,6	46	1013	507	0	2,7
21/01/2022	12	0,1	355	13,5	38	1013	576	0	0,3
21/01/2022	13	0,3	118	13,9	36	1012	559	0	2,3
21/01/2022	14	1	140	12,9	40	1012	519	0	4,9
21/01/2022	15	0,6	170	13	50	1012	402	0	4,4
21/01/2022	16	0,9	159	12,6	55	1012	245	0	5,6
21/01/2022	17	0,5	204	12,2	60	1012	85	0	4,1
21/01/2022	18	0,2	199	10,8	68	1013	3	0	2,5
21/01/2022	19	0,1	138	10,5	70	1014	1	0	1,9
21/01/2022	20	0,5	21	9,6	73	1014	1	0	1,3
21/01/2022	21	3,5	30	9,1	72	1015	1	0	6,8
21/01/2022	22	4,4	25	9,1	68	1015	1	0	7,4
21/01/2022	23	1,6	31	9,1	64	1016	1	0	4,8
22/01/2022	00	2,9	41	8,4	67	1016	1	0	6,4
22/01/2022	01	1,4	14	8,2	67	1016	1	0	4,9
22/01/2022	02	0,2	327	7,6	69	1016	1	0	1,2
22/01/2022	03	0,7	314	7,7	66	1016	1	0	2,1
22/01/2022	04	3,3	45	7,8	60	1016	1	0	5,4
22/01/2022	05	4	85	7,5	57	1016	1	0	6,9
22/01/2022	06	2,5	49	7,5	56	1017	1	0	5,2
22/01/2022	07	1,2	4	6,9	61	1017	2	0	3,2
22/01/2022	08	1	320	6,6	64	1018	39	0	3,3
22/01/2022	09	1,2	323	6,8	70	1018	205	0	3,2
22/01/2022	10	0,9	319	7,8	70	1019	369	0	3,9
22/01/2022	11	0,2	328	10,9	59	1019	497	0	2,5
22/01/2022	12	0,1	35	12,8	53	1018	586	0	1,6
22/01/2022	13	0,2	46	11,4	60	1017	218	0	1,2
22/01/2022	14	0,2	78	12,4	59	1016	358	0	0,9
22/01/2022	15	0,2	91	12,7	58	1016	276	0	1,6
22/01/2022	16	0,1	110	12,6	59	1016	177	0	1,4
22/01/2022	17	0,1	116	11	66	1016	40	0	0,9
22/01/2022	18	0,5	133	10	76	1016	3	0	1
22/01/2022	19	0,1	158	9,6	80	1016	1	0	0,1
22/01/2022	20	0,1	15	9,1	82	1016	2	0	0,1
22/01/2022	21	0,2	335	8,3	84	1016	1	0	0,6
22/01/2022	22	0,9	312	7	87	1016	1	0	2,3
22/01/2022	23	1	313	6,5	87	1017	1	0	3
23/01/2022	00	1,5	314	6,8	85	1016	1	0	3,7
23/01/2022	01	2,9	311	6,9	84	1016	1	0	5,6
23/01/2022	02	3	318	7,1	82	1016	1	0	5,4
23/01/2022	03	2,6	317	7,5	77	1016	1	0	5,1
23/01/2022	04	2,3	322	7,3	76	1015	1	0	4,9
23/01/2022	05	2,3	320	7,1	75	1015	1	0	5
23/01/2022	06	0,3	334	7,1	73	1015	1	0	2,3
23/01/2022	07	1	308	7,1	73	1016	2	0	3,7
23/01/2022	08	2,1	317	7,1	72	1016	7	0	4,4
23/01/2022	09	0,8	315	7,4	72	1016	59	0	3,3
23/01/2022	10	0,5	321	8,1	69	1016	123	0	2,4
23/01/2022	11	0,1	338	9,6	64	1017	183	0	0,2
23/01/2022	12	1,2	34	9,9	69	1016	152	0	4,6
23/01/2022	13	3,8	38	9,2	80	1015	86	0	7,7
23/01/2022	14	3,7	34	8,8	87	1014	144	0	8,4
23/01/2022	15	4,4	26	9,1	84	1014	160	0	7,7
23/01/2022	16	4,1	30	9,3	81	1014	105	0	8,1
23/01/2022	17	3,4	30	9	84	1014	32	0	6,8
23/01/2022	18	2,4	31	8,8	86	1014	2	0	5,3
23/01/2022	19	1,9	29	8,5	90	1015	1	0	4,5
23/01/2022	20	2,1	26	8,3	92	1015	1	0	4,2
23/01/2022	21	2,1	32	8,4	90	1015	1	0	4,4
23/01/2022	22	0,7	20	8,5	88	1015	1	0	2
23/01/2022	23	0,1	325	8,6	86	1015	1	0	0,7
24/01/2022	00	0,1	289	8	90	1015	1	0	0,8
24/01/2022	01	0,9	308	7,7	94	1015	1	0	3,3
24/01/2022	02	1,9	317	7,5	94	1015	1	0	4,8
24/01/2022	03	1,6	315	7,3	94	1015	1	0	3,6
24/01/2022	04	1,3	317	7,1	90	1015	1	0	3,5
24/01/2022	05	1,1	318	7,1	88	1015	1	0	2,9
24/01/2022	06	0,8	353	7,4	84	1015	1	0	2,8
24/01/2022	07	2,3	32	7,4	90	1015	1	1,2	5,4
24/01/2022	08	0,5	305	7,7	91	1016	5	0	3
24/01/2022	09	0,8	284	7,9	90	1016	51	0	3,7
24/01/2022	10	0,7	316	8,4	89	1017	201	0	2,6
24/01/2022	11	0,7	319	9,3	84	1017	260	0	3,5
24/01/2022	12	0,5	273	10,5	77	1017	230	0	3,5
24/01/2022	13	1	17	10,9	74	1016	226	0	3,4
24/01/2022	14	3	32	10,8	73	1015	162	0	6,6
24/01/2022	15	4,8	32	10,6	75	1015	113	0	9,8
24/01/2022	16	5,5	31	10,5	77	1015	87	0	10,4
24/01/2022	17	4,1	29	10,2	80	1016	20	0	7,8
24/01/2022	18	3,2	43	9,8	84	1016	2	0	7,1
24/01/2022	19	2,7	346	9,7	84	1017	1	0	6,6
24/01/2022	20	4,1	61	9,6	83	1017	1	0	8,2
24/01/2022	21	5,1	29	9,6	82	1017	1	0	8,9
24/01/2022	22	4,6	36	9,2	87	1018	1	0,4	8,5
24/01/2022	23	1,1	330	9,2	87	1018	1	0	4,1
25/01/2022	00	1,2	309	9	89	1018	1	2,8	4,4
25/01/2022	01	0,5	319	8,6	93	1018	0	1,2	2,3
25/01/2022	02	1,6	330	8,6	91	1018	1	0	5,6
25/01/2022	03	5,3	52	8,6	89	1018	1	0	9,5
25/01/2022	04	3,2	48	8,3	90	1018	1	1,2	7,7
25/01/2022	05	0,5	324	8,4	92	1018	0	0,8	3,1
25/01/2022	06	0,6	319	8,5	91	1018	1	0,4	3
25/01/2022	07	2,5	348	8,6	88	1019	1	0	6,1
25/01/2022	08	3,7	36	8,5	88	1019	37	0	7,3
25/01/2022	09	2,9	31	8,8	89	1020	52	2	5,9
25/01/2022	10	0,4	342	9,4	87	1020	76	0	2,5
25/01/2022	11	2,9	45	11,2	79	1020	514	0	8,8
25/01/2022	12	4,2	64	11,7	75	1020	563	0	10,9
25/01/2022	13	3,3	80	12,1	75	1019	503	0	10,8
25/01/2022	14	1,9	113	12,6	73	1019	432	0	8,2
25/01/2022	15	1,4	134	12,9	71	1018	375	0	6,5
25/01/2022	16	1,8	97	12,2	75	1018	168	0	8,2
25/01/2022	17	1,1	105	11,6	75	1019	37	0	5,2
25/01/2022	18	0,2	120	11,1	74	1019	3	0	2,1
25/01/2022	19	0,6	52	10,8	73	1019	1	0	2,6
25/01/2022	20	0,8	25	9,7	83	1019	1	0	2,1
25/01/2022	21	0,4	323	9,4	86	1019	1	0	1,8
25/01/2022	22	0,9	322	9,1	86	1019	1	0	2,4
25/01/2022	23	0,6	342	8,6	85	1019	1	0	1,9
26/01/2022	00	0,6	322	7,3	88	1019	1	0	2
26/01/2022	01	1,1	318	6,8	88	1019	1	0	2,7
26/01/2022	02	1,4	322	6,5	87	1019	1	0	2,9
26/01/2022	03	0,9	323	6	86	1019	1	0	2,9
26/01/2022	04	1,6	322	5,5	85	1018	1	0	3,8
26/01/2022	05	3,2	319	4,9	88	1018	1	0	5,4
26/01/2022	06	2,9	322	4,9	86	1018	1	0	4,8
26/01/2022	07							1,6	
26/01/2022	08	3,8	317	5	85	1019	51	0	6,2
26/01/2022	09	2,9	318	6,1	80	1019	207	0	5,5
26/01/2022	10	0,9	316	8,6	72	1019	379	0	3,2
26/01/2022	11	0,3	350	11,7	63	1019	501	0	1,5
26/01/2022	12	0,2	37	13,6	58	1019	577	0	1,3
26/01/2022	13	0,2	126	13,9	56	1018	501	0	1,3
26/01/2022	14	0,2	107	14,8	53	1017	493	0	1,2
26/01/2022	15	1,2	139	13,7	58	1016	415	0	3,5
26/01/2022	16	1,5	159	13,4	61	1016	257	0	4,1
26/01/2022	17	1,3	171	12,7	64	1016	87	0	4,1
26/01/2022	18	0,5	169	11,2	71	1016	3	0	1,7
26/01/2022	19	0,1	171	10,6	75	1017	1	0	0,8
26/01/2022	20	0,1	218	9,9	80	1017	1	0	0,4
26/01/2022	21	0,1	304	9,3	82	1017	1	0	0,1
26/01/2022	22	0,1	315	8,5	84	1017	1	0	0,1
26/01/2022	23	1,3	301	6,6	89	1017	1	0	3,9
27/01/2022	00	1,9	312	6,3	87	1017	1	0	4,8
27/01/2022	01	3,2	310	5,9	83	1017	1	0	6,4
27/01/2022	02	2,8	313	5,5	80	1016	1	0	6,4
27/01/2022	03	4,3	310	5,3	76	1016	1	0	8,7
27/01/2022	04	3	298	4,7	75	1016	1	0	6,8
27/01/2022	05	3,4	302	4,9	70	1016	1	0	7,6
27/01/2022	06	2,5	294	4,1	73	1016	1	0	5,6
27/01/2022	07	2,9	301	4,2	68	1017	1	0	6,8
27/01/2022	08	1,4	306	4,4	67	1017	56	0	4
27/01/2022	09	0,2	310	5,9	60	1018	232	0	2,1
27/01/2022	10	0,1	303	8,5	50	1018	406	0	1,2
27/01/2022	11	0,1	289	12	42	1018	535	0	0,4
27/01/2022	12	0,1	292	14,5	35	1017	608	0	0,1
27/01/2022	13	0,1	284	16	29	1016	589	0	0,3
27/01/2022	14	0,1	97	17,5	23	1016	551	0	0,4
27/01/2022	15	0,3	147	16,9	24	1015	433	0	1,3
27/01/2022	16	0,5	115	16,5	30	1015	264	0	1,4
27/01/2022	17	1,5	124	14,4	31	1015	90	0	2,6
27/01/2022	18	1	123	12,3	45	1015	4	0	1,6
27/01/2022	19	0,7	119	11,5	59	1016	1	0	1,1
27/01/2022	20	0,1	317	10,3	64	1017	1	0	0,5
27/01/2022	21	1,3	316	9,4	66	1017	1	0	2,7
27/01/2022	22	1,7	315	8,1	63	1017	1	0	3,7
27/01/2022	23	2,3	316	6,6	60	1018	1	0	4,7
28/01/2022	00	3,2	311	6	57	1018	1	0	6,3
28/01/2022	01	4,4	310	5,6	54	1017	1	0	8,1
28/01/2022	02	4	310	5,5	53	1017	1	0	7,8
28/01/2022	03	4,5	311	5,1	53	1018	1	0	8,2
28/01/2022	04	3,4	304	4,4	54	1017	1	0	6,9
28/01/2022	05	4,2	310	4,6	51	1017	1	0	7,6
28/01/2022	06	1,8	297	4	52	1018	1	0	4,9
28/01/2022	07	4,7	306	4,1	49	1018	2	0	9
28/01/2022	08	2,6	301	4,2	48	1018	61	0	5,7
28/01/2022	09	1,3	291	5,8	43	1019	245	0	4,9
28/01/2022	10	1,5	297	7,7	39	1019	415	0	5,7
28/01/2022	11	0,3	263	11,3	34	1019	524	0	2,3
28/01/2022	12	0,1	239	14,5	26	1019	613	0	1,3
28/01/2022	13	0,1	218	17,7	20	1018	605	0	0,5
28/01/2022	14	0,2	187	18,5	20	1017	567	0	0,5
28/01/2022	15	0,8	149	17,6	24	1017	447	0	2,1
28/01/2022	16	0,8	164	17,3	25	1016	289	0	3
28/01/2022	17	1,1	152	15,7	27	1016	108	0	2,9
28/01/2022	18	1,3	162	13,1	39	1017	5	0	2,7
28/01/2022	19	1,1	188	11,7	51	1017	1	0	2,5
28/01/2022	20	0,9	259	11,2	51	1018	1	0	2,5
28/01/2022	21	1,5	306	10,2	49	1018	1	0	3,7
28/01/2022	22	3	307	8,1	45	1019	1	0	5,9
28/01/2022	23	4,5	308	7,8	39	1019	1	0	7,9
29/01/2022	00	4,5	309	7,3	38	1019	1	0	7,4
29/01/2022	01	3,7	313	7,3	35	1019	1	0	6,5
29/01/2022	02	3	299	6,6	36	1019	1	0	5,9
29/01/2022	03	4	297	6,5	36	1019	1	0	7,9
29/01/2022	04	6	307	6,4	35	1019	1	0	11
29/01/2022	05	4,2	296	5,7	37	1019	1	0	8
29/01/2022	06	5,5	299	6	35	1019	1	0	10,1
29/01/2022	07	6,2	303	6,3	34	1020	2	0	10,7
29/01/2022	08	5,1	297	6,3	34	1020	64	0	9,4
29/01/2022	09	3,1	299	7,2	33	1021	249	0	6,8
29/01/2022	10	1,6	292	9,5	30	1021	425	0	4,7
29/01/2022	11	0,1	266	14	24	1021	554	0	0,2
29/01/2022	12	0,1	258	16,5	20	1021	624	0	0,1
29/01/2022	13	0,2	138	17,3	19	1020	612	0	0,9
29/01/2022	14	0,4	136	17,4	19	1019	574	0	1,7
29/01/2022	15	0,2	140	17,8	17	1018	457	0	0,9
29/01/2022	16	0,1	211	18,8	23	1018	292	0	0,6
29/01/2022	17	0,1	219	16,4	32	1018	109	0	1
29/01/2022	18	0,2	125	12,7	47	1018	5	0	1,1
29/01/2022	19	0,4	104	11,7	59	1019	1	0	0,7
29/01/2022	20	0,3	7	10,5	64	1019	1	0	0,7
29/01/2022	21	0,4	320	9,6	67	1019	1	0	1,4
29/01/2022	22	2,8	309	8,1	64	1019	1	0	5,6
29/01/2022	23	3,7	310	7,4	60	1019	1	0	6,5
30/01/2022	00	3,7	305	7,2	55	1019	1	0	6,7
30/01/2022	01	1,7	282	6,5	55	1018	1	0	4,1
30/01/2022	02	1,2	277	6,7	53	1018	1	0	3,5
30/01/2022	03	1,7	298	6,9	49	1017	1	0	4,3
30/01/2022	04	1,4	277	7,7	39	1017	1	0	4,4
30/01/2022	05	0,7	267	7,3	37	1016	1	0	3,5
30/01/2022	06	1,3	289	6,6	39	1016	1	0	3,8
30/01/2022	07	2,8	293	6,9	34	1016	2	0	6
30/01/2022	08	2	293	7,2	32	1016	66	0	5
30/01/2022	09	2	284	8,9	26	1016	252	0	5,1
30/01/2022	10	0,2	252	10,6	28	1016	427	0	2,6
30/01/2022	11	0,2	239	13,5	27	1016	557	0	1,9
30/01/2022	12	0,1	193	17,7	24	1015	628	0	1,2
30/01/2022	13	1,6	149	17,2	30	1014	617	0	3,3
30/01/2022	14	2,3	153	17,3	33	1013	573	0	4,6
30/01/2022	15	1	132	17,8	39	1012	460	0	2,7
30/01/2022	16	0,4	134	18	37	1011	297	0	2
30/01/2022	17	0,2	158	18,8	32	1011	112	0	0,8
30/01/2022	18	0,1	130	15	43	1011	5	0	0,6
30/01/2022	19	0,6	26	12,6	61	1011	1	0	1,6
30/01/2022	20	1,8	19	12	60	1011	1	0	2,7
30/01/2022	21	0,2	299	11,3	58	1011	1	0	0,3
30/01/2022	22	0,3	268	10,7	56	1011	1	0	1,4
30/01/2022	23	0,1	274	10,5	53	1011	1	0	1,2
31/01/2022	00	0,6	286	11,7	45	1011	1	0	2,3
31/01/2022	01	2,1	285	13,1	26	1010	1	0	5,4
31/01/2022	02	3,4	278	12,4	20	1010	1	0	7
31/01/2022	03	3,7	283	11,8	20	1010	1	0	7,1
31/01/2022	04	4,2	282	10,8	22	1009	1	0	7,5
31/01/2022	05	3,7	285	10,4	22	1009	1	0	7,7
31/01/2022	06	4,4	275	10,7	22	1009	1	0	8,1
31/01/2022	07	3,7	273	10,5	22	1009	1	0	7,9
31/01/2022	08	4,4	283	9,3	25	1010	47	0	7,9
31/01/2022	09	3,5	284	11,2	21	1010	227	0	7,2
31/01/2022	10	1,6	260	13,6	20	1010	425	0	5,4
31/01/2022	11	0,9	246	16,4	18	1009	561	0	3,2
31/01/2022	12	1,4	223	18,5	17	1009	632	0	4,1
31/01/2022	13	1,2	226	20,3	14	1008	622	0	4,3
31/01/2022	14	0,3	180	20,6	17	1007	574	0	4,7
31/01/2022	15	0,4	141	18,7	17	1006	457	0	3,7
31/01/2022	16	0,1	153	19,3	18	1006	295	0	2,1
31/01/2022	17	0,1	195	17,7	24	1006	113	0	1,5
31/01/2022	18	0,1	38	14,5	36	1007	6	0	1,6
31/01/2022	19	1	49	13,2	55	1008	1	0	4,3
31/01/2022	20	2,1	299	14,4	39	1008	1	0	8,9
31/01/2022	21	5,5	271	14,4	26	1008	1	0	15,1
31/01/2022	22	5,2	303	13,2	32	1009	1	0	13,3
31/01/2022	23	8,5	311	12,9	36	1009	1	0	15,9
01/02/2022	00	9,2	261	13,1	35	1009	1	0	22,6
01/02/2022	01	6,4	266	12,8	36	1009	1	0	17,7
01/02/2022	02	4,8	294	12,3	37	1009	1	0	14,3
01/02/2022	03	7,2	315	11,6	39	1009	1	0	14
01/02/2022	04	5,6	314	11,3	40	1009	1	0	10,3
01/02/2022	05	5,3	306	11,2	40	1009	1	0	9,7
01/02/2022	06	2,5	285	10,5	42	1010	1	0	6,7
01/02/2022	07	1,5	270	8,7	49	1011	1	0	4,1
01/02/2022	08	2,1	276	8,5	50	1012	67	0	5,6
01/02/2022	09	0,4	256	9,8	47	1013	251	0	2,6
01/02/2022	10	0,1	276	12,6	40	1013	424	0	1,8
01/02/2022	11	0,1	280	14,5	34	1013	552	0	3
01/02/2022	12	0,3	272	16,2	29	1013	622	0	2,4
01/02/2022	13	0,6	216	16,9	29	1012	611	0	3,6
01/02/2022	14	0,6	213	18	26	1011	549	0	3,9
01/02/2022	15	1,9	161	18	29	1010	454	0	5
01/02/2022	16	2,2	159	17,9	30	1010	296	0	5,3
01/02/2022	17	3	149	16,7	37	1011	116	0	5,1
01/02/2022	18	3	149	14,3	52	1011	7	0	5
01/02/2022	19	0,9	107	13,2	56	1012	1	0	1,8
01/02/2022	20	0,8	113	13	61	1013	1	0	1,8
01/02/2022	21	0,3	39	12,4	64	1014	1	0	0,9
01/02/2022	22	0,1	335	11,2	72	1014	1	0	0,9
01/02/2022	23	0,3	310	10,6	69	1014	1	0	1,2
02/02/2022	00	1,5	297	10,7	57	1014	1	0	4
02/02/2022	01	1,3	286	10,3	54	1014	1	0	3,8
02/02/2022	02	2,8	287	9,1	56	1014	1	0	5,7
02/02/2022	03	3	279	9,5	54	1013	1	0	5,9
02/02/2022	04	3,1	270	9,9	53	1012	1	0	5,5
02/02/2022	05	3,3	264	10,2	53	1012	1	0	6,1
02/02/2022	06	2,3	263	10,3	53	1011	1	0	5
02/02/2022	07	2,5	253	10	54	1012	2	0	5,2
02/02/2022	08	1,8	260	10,1	55	1012	73	0	4,3
02/02/2022	09	1,2	246	11,6	51	1012	261	0	2,9
02/02/2022	10	0,1	217	14,8	44	1012	439	0	1,3
02/02/2022	11	0,3	220	17,7	37	1012	571	0	2,3
02/02/2022	12	0,5	209	20,3	30	1011	644	0	3,3
02/02/2022	13	0,1	189	23,3	24	1010	634	0	1
02/02/2022	14	0,1	107	24,2	27	1009	590	0	1,1
02/02/2022	15	0,3	128	23,8	30	1009	471	0	1,8
02/02/2022	16	2	119	19,5	41	1009	308	0	3,9
02/02/2022	17	2,3	109	16,7	52	1009	123	0	4,6
02/02/2022	18	0,4	154	14,8	65	1010	7	0	1,6
02/02/2022	19	0,5	29	13,3	86	1010	1	0	1,3
02/02/2022	20	0,1	357	12,6	84	1010	1	0	0,6
02/02/2022	21	0,5	305	12,3	82	1010	1	0	2,2
02/02/2022	22	2,4	307	11,7	83	1010	1	0	4,8
02/02/2022	23	2,5	312	11,2	76	1010	0	0	4,7
03/02/2022	00	0,5	320	10,8	73	1010	0	0	2
03/02/2022	01	0,7	292	10	70	1010	0	0	2,7
03/02/2022	02	1,3	292	11,1	60	1009	1	0	3,4
03/02/2022	03	1,6	307	11,4	53	1009	1	0	4
03/02/2022	04	4,3	298	11	45	1009	1	0	8,3
03/02/2022	05	4,3	300	10,8	43	1008	1	0	7,7
03/02/2022	06	1,4	285	10,7	46	1008	1	0	4,4
03/02/2022	07	1,4	264	10,4	53	1008	2	0	3,7
03/02/2022	08	0,7	282	10,6	43	1008	68	0	2,8
03/02/2022	09	0,8	274	11,5	47	1008	256	0	2,6
03/02/2022	10	0,2	209	14,3	42	1008	443	0	1,4
03/02/2022	11	0,3	174	17,2	38	1008	575	0	1,2
03/02/2022	12	0,5	120	18,3	37	1007	633	0	1,2
03/02/2022	13	2,3	129	18,8	39	1006	636	0	3,8
03/02/2022	14	3,7	132	18,3	42	1005	580	0	6
03/02/2022	15	0,6	170	19,3	48	1005	473	0	3
03/02/2022	16	0,7	169	17	67	1004	303	0	5,4
03/02/2022	17	1,5	121	14,6	80	1004	95	0	6,7
03/02/2022	18	1,6	61	12,8	87	1005	4	0	5,6
03/02/2022	19	1	53	12,4	86	1006	1	0	3,3
03/02/2022	20	0,1	72	12,4	81	1006	1	0	0,7
03/02/2022	21	0,1	277	12	82	1006	1	0	0,4
03/02/2022	22	0,1	287	11,5	87	1006	1	0	0,9
03/02/2022	23	0,6	285	11,4	84	1006	1	0	3
04/02/2022	00	0,8	264	12,1	75	1006	1	0	3,1
04/02/2022	01	0,6	300	12,7	67	1006	1	0	2,2
04/02/2022	02	0,7	267	12,8	62	1006	1	0	2,8
04/02/2022	03	1,5	282	11,3	65	1006	1	0	4
04/02/2022	04	0,7	0	11,2	64	1006	0	0	2,1
04/02/2022	05	3,2	31	11,3	63	1006	1	0	4,8
04/02/2022	06	1,9	58	10,9	64	1007	1	0	4,1
04/02/2022	07	1,5	48	10,6	80	1007	1	0	3,2
04/02/2022	08	0,2	359	10,2	80	1008	47	0	0,5
04/02/2022	09	0,1	270	10,4	79	1008	92	0	0,5
04/02/2022	10	0,4	128	12,8	76	1008	347	0	1,2
04/02/2022	11	0,1	97	15,4	66	1008	450	0	1,1
04/02/2022	12	0,3	77	15,7	55	1008	407	0	1,9
04/02/2022	13	0,7	63	15,7	60	1007	472	0	3,2
04/02/2022	14	0,2	177	16,2	61	1006	418	0	2,5
04/02/2022	15	0,2	156	15,5	71	1006	356	0	2,9
04/02/2022	16	0,2	138	14,3	79	1006	151	0	3,7
04/02/2022	17	0,2	136	13,5	85	1006	39	0	1
04/02/2022	18	0,1	163	13,2	87	1007	3	0	0,3
04/02/2022	19	0,2	24	12,7	91	1008	1	0	0,9
04/02/2022	20	0,5	2	12,5	93	1008	1	0	2,2
04/02/2022	21	0,1	355	12,7	92	1008	1	0	0,2
04/02/2022	22	0,9	352	12,6	93	1009	1	0	2,5
04/02/2022	23	0,2	216	12,3	94	1009	1	0	1
05/02/2022	00	0,1	258	12,3	94	1009	0	0	0,3
05/02/2022	01	1,1	19	12,2	93	1009	0	0	2,1
05/02/2022	02	0,1	281	11,9	93	1009	0	0	0,6
05/02/2022	03	0,1	298	11,7	92	1010	0	0	0,3
05/02/2022	04	0,1	318	11,7	90	1009	0	0	0,4
05/02/2022	05	0,1	311	11,4	90	1010	0	0	1,5
05/02/2022	06	0,1	304	11,2	87	1010	1	0	0,3
05/02/2022	07	0,2	322	11,1	86	1010	1	0	1,1
05/02/2022	08	0,3	324	11,4	80	1011	17	0	1,2
05/02/2022	09	0,8	319	11,5	81	1011	68	0	2,6
05/02/2022	10	0,1	321	12	79	1012	111	0	1,1
05/02/2022	11	0,1	318	13,7	67	1012	169	0	0,2
05/02/2022	12	0,1	298	15,3	57	1012	221	0	0,1
05/02/2022	13	0,1	163	15,4	59	1012	247	0	0,6
05/02/2022	14	0,2	169	14,9	62	1011	159	0	0,8
05/02/2022	15	0,6	149	14,5	65	1011	177	0	1,6
05/02/2022	16	1,2	153	13,5	68	1011	85	0	2,9
05/02/2022	17	1,8	147	12,9	68	1011	24	0	3,3
05/02/2022	18	1	164	12,6	72	1012	4	0	2,8
05/02/2022	19	0,6	167	12,2	75	1013	1	0	1,8
05/02/2022	20	0,2	178	12	78	1013	1	0	0,7
05/02/2022	21	0,1	188	11,7	80	1013	1	0	0,1
05/02/2022	22	0,1	16	11,7	80	1014	1	0	0,1
05/02/2022	23	0,1	316	11,5	79	1014	1	0	0,1
06/02/2022	00	0,1	308	10,8	84	1014	1	0	0,4
06/02/2022	01	0,5	316	9,9	87	1014	1	0	1,9
06/02/2022	02	0,3	312	9,5	87	1014	1	0	1,4
06/02/2022	03	0,3	322	9,3	87	1014	0	0	1,4
06/02/2022	04	0,2	305	9,1	87	1014	1	0	1,4
06/02/2022	05	0,2	303	8,4	88	1014	1	0	1,6
06/02/2022	06	0,2	307	8,7	86	1014	1	0	1,4
06/02/2022	07	0,6	300	9	84	1015	1	0	2,5
06/02/2022	08	0,3	287	8,9	83	1015	40	0	2
06/02/2022	09	0,2	303	9,9	79	1015	191	0	1,8
06/02/2022	10	0,1	280	11,8	71	1016	194	0	0,3
06/02/2022	11	0,1	165	14,3	59	1016	382	0	0,2
06/02/2022	12	0,2	181	15,5	54	1016	608	0	1,6
